,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
265,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,1,2,2,0.063098
266,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,2,1,1,0.068318
267,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,2,2,2,0.07305
268,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,1,1,1,0.062954
269,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,1,2,2,0.069836
270,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,2,1,1,0.060993
271,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,2,2,2,0.064594
272,i,hamming_distance,maximum_curvature,id,1,6,left,left,thumb,thumb,1,1,1,1,0.075676
273,i,hamming_distance,maximum_curvature,id,1,6,left,left,thumb,thumb,1,1,2,2,0.07367
274,i,hamming_distance,maximum_curvature,id,1,6,left,left,index,index,1,1,1,1,0.067077
275,i,hamming_distance,maximum_curvature,id,1,6,left,left,index,index,1,1,2,2,0.069337
276,i,hamming_distance,maximum_curvature,id,1,6,left,left,middle,middle,1,1,1,1,0.06875
277,i,hamming_distance,maximum_curvature,id,1,6,left,left,middle,middle,1,1,2,2,0.069492
278,i,hamming_distance,maximum_curvature,id,1,6,left,left,little,little,1,1,1,1,0.074989
279,i,hamming_distance,maximum_curvature,id,1,6,left,left,little,little,1,1,2,2,0.063087
280,i,hamming_distance,maximum_curvature,id,1,6,left,left,ring,ring,1,1,1,1,0.066079
281,i,hamming_distance,maximum_curvature,id,1,6,left,left,ring,ring,1,1,2,2,0.05994
282,i,hamming_distance,maximum_curvature,id,1,6,right,right,thumb,thumb,1,1,1,1,0.072762
283,i,hamming_distance,maximum_curvature,id,1,6,right,right,thumb,thumb,1,1,2,2,0.073992
284,i,hamming_distance,maximum_curvature,id,1,6,right,right,index,index,1,1,1,1,0.067908
